booking_id,customer_name,hotel_name,country,room_type,price,rating,booking_date,status
19852,Matthew Harris,Green Valley Resort,Sri Lanka,Deluxe,470.98,4.8,2024-11-20,Cancelled
18506,Shelby Hicks,Sunrise Resort,United States,Standard,383.96,3.3,2024-12-24,Pending
18829,David Cummings,Green Valley Resort,India,Suite,247.65,1.7,2025-11-22,Confirmed
24470,Linda Drake,Royal Beach Resort,Canada,Suite,69.1,3.3,2024-03-28,Confirmed
19910,Emily Chapman,City Garden Hotel,Sri Lanka,Deluxe,366.46,1.9,2026-01-03,Completed
28532,Scott Leach,Sunrise Resort,Sri Lanka,Deluxe,425.29,2.9,2026-01-23,Confirmed
10948,Austin Patrick,Mountain View Hotel,Canada,Executive,74.29,2.2,2024-02-07,Confirmed
21690,Paul Foley,Sunrise Resort,Germany,Suite,497.37,3.1,2025-06-04,Confirmed
16986,Timothy Steele,Blue Lagoon Hotel,United Kingdom,Family,294.04,3.0,2026-07-13,Completed
29774,Joshua Payne,Royal Beach Resort,United Kingdom,Executive,259.33,4.5,2026-06-24,Cancelled
12971,Megan Hernandez,Royal Beach Resort,India,Executive,442.07,4.2,12-10-2024,Confirmed
25360,Crystal Mendoza,Grand Palace Hotel,Singapore,Executive,291.31,2.2,2024-04-10,Completed
24570,Jeremy Fletcher,Blue Lagoon Hotel,Sri Lanka,Executive,200.98,1.3,2025-12-01,Completed
13886,Joseph Hoffman,Mountain View Hotel,Canada,Deluxe,163.42,4.8,2026-06-17,Cancelled
29917,James White,City Garden Hotel,India,Family,405.03,4.3,2024-01-26,Completed
27887,Mr. Douglas Pham DDS,Blue Lagoon Hotel,Canada,Family,51.79,2.8,2025-12-02,Confirmed
29956,Vanessa Long,Green Valley Resort,Germany,Executive,368.89,1.0,2026-01-05,Cancelled
21911,Randy Clark,Sunrise Resort,United States,Suite,436.55,2.7,2025-04-26,Cancelled
16698,Michael Davis,Ocean View Hotel,United Kingdom,Suite,478.22,2.3,2025-07-24,Confirmed
24739,Jimmy Mcguire,Ocean View Hotel,Germany,Suite,317.47,3.8,2024-04-21,Pending
23450,Luis Crosby,Grand Palace Hotel,Sri Lanka,Standard,70.48,3.6,2025-09-14,Cancelled
27642,Tabitha Delgado,Sunrise Resort,Canada,Deluxe,229.93,1.5,2025-08-27,Completed
21080,Pamela Davidson,Blue Lagoon Hotel,Singapore,Deluxe,389.46,2.3,2025-08-24,Pending
28871,Caroline Patterson,City Garden Hotel,Germany,Family,110.61,2.8,2024-11-27,Completed
17132,Steven Wilson,Blue Lagoon Hotel,United Kingdom,Standard,222.06,1.1,2025-10-05,Confirmed
16059,John Dixon,Sunrise Resort,Germany,Suite,420.52,3.9,2024-09-28,Completed
11841,Dr. Krista Hancock,Green Valley Resort,United Kingdom,Family,208.34,1.0,2024-02-25,Confirmed
22211,Christopher Thompson,Mountain View Hotel,Canada,Deluxe,317.46,4.8,2025-08-11,Completed
11565,Melanie Campbell,Mountain View Hotel,Canada,Standard,138.59,4.3,2026-03-01,Completed
13674,Karen Hester,Blue Lagoon Hotel,Singapore,Suite,78.8,4.8,2026-01-19,Pending
29752,Patrick Smith,Mountain View Hotel,United Kingdom,Family,315.2,4.8,2025-02-07,Pending
14312,Kristi Larson,Sunrise Resort,United States,Standard,266.38,2.9,2024-07-19,Confirmed
14699,Damon Smith,Mountain View Hotel,United States,Suite,138.7,2.8,2024-12-16,Pending
20751,Gerald Bernard,Grand Palace Hotel,Sri Lanka,Executive,375.04,1.1,2024-06-02,Completed
13321,Allison Green,Mountain View Hotel,United Kingdom,Family,190.8,3.9,2025-01-20,Completed
15193,Jesse Olsen,Royal Beach Resort,Canada,Family,338.12,1.8,2026-08-03,Completed
20465,Jasmine Baker,Grand Palace Hotel,United Kingdom,Suite,258.22,4.2,2024-05-11,Pending
14469,Craig Mcdonald,Green Valley Resort,India,Deluxe,347.97,4.5,2026-03-30,Confirmed
22447,Christopher Lowery,Royal Beach Resort,Sri Lanka,Deluxe,178.11,4.4,2025-07-17,Confirmed
14774,Walter Wilkerson,City Garden Hotel,India,Deluxe,486.4,4.4,2026-02-08,Confirmed
16576,Christina Griffin,Royal Beach Resort,India ,Executive,86.26,3.1,2025-06-20,Completed
26709,Michelle Ellis,Green Valley Resort,Singapore,Family,301.84,1.3,2024-10-15,Completed
14710,Judy Reid,Green Valley Resort,Canada,Deluxe,399.46,3.8,2025-12-26,Cancelled
10848,Chad Todd,Mountain View Hotel,Australia,Executive,106.84,1.3,2026-01-13,Confirmed
24471,Dr. Kelsey Norman MD,Sunrise Resort,Singapore,Suite,104.91,3.1,2024-06-29,Cancelled
10839,Rebecca Allen,Green Valley Resort,Australia,Family,446.97,1.4,2024-02-18,Pending
18741,Jill Brown,Grand Palace Hotel,India,Family,99.09,1.5,2026-06-07,Pending
21126,Chris Sanchez,Blue Lagoon Hotel,United States,Family,443.75,2.0,2026-08-28,Cancelled
17533,Savannah Dean,Mountain View Hotel,India,Standard,469.15,2.1,2024-04-11,Pending
27000,Gregory Mcintosh,Sunrise Resort,Singapore,Suite,58.27,5.0,2024-11-02,Cancelled
17760,Joseph Soto,Royal Beach Resort,INDIA,Deluxe,200.47,1.4,2026-07-31,Pending
14598,Brandi Adams,Sunrise Resort, United Kingdom,Suite,404.95,2.9,2024-10-26,Confirmed
19610,George Mejia,Green Valley Resort,Singapore,Family,493.96,1.4,2024-03-30,Cancelled
15786,Lance Morris,City Garden Hotel,India,Deluxe,489.22,3.1,2024-07-07,Cancelled
17887,Chad Brown DDS,Mountain View Hotel,India,Standard,248.27,1.1,2024-04-08,Cancelled
28538,,Mountain View Hotel,Australia,Executive,180.06,3.4,2024-06-27,Completed
29678,Dr. Daniel Rodriguez,Mountain View Hotel,Singapore,Deluxe,63.32,2.5,2024-05-11,Completed
10605,Danielle Hansen,Ocean View Hotel,United Kingdom,Suite,492.29,2.8,2026-01-24,Completed
24581,Natasha Dorsey,Green Valley Resort,Sri Lanka,Deluxe,137.57,4.1,2025-04-28,Confirmed
20271,Michael Murphy,Royal Beach Resort,Australia,Executive,93.44,4.2,2026-02-16,Completed
27805,Brittany Moss,Grand Palace Hotel,United States,Standard,343.23,3.9,2026-08-04,Pending
17226,Holly Johnson,Blue Lagoon Hotel,Sri Lanka,Executive,219.79,2.9,2024-01-20,Confirmed
12312,Susan Young,Green Valley Resort,Singapore,Deluxe,336.98,4.1,2025-09-03,Completed
22536,Benjamin Lang,Grand Palace Hotel,Germany,Family,236.21,2.4,2024-12-18,Cancelled
25101,Jaime Davis,City Garden Hotel,Canada,Suite,452.65,1.5,2024-12-29,Pending
24055,Michael Molina,Ocean View Hotel,India,Deluxe,494.03,2.6,2024-04-25,Pending
11983,Tracy Walker,City Garden Hotel,Canada,Suite,371.68,3.3,2024-04-13,Confirmed
22659,Veronica Johnson,Mountain View Hotel,SRI LANKA,Suite,53.64,2.1,2026-07-02,Pending
18392,Linda Mason,Royal Beach Resort,India,Executive,92.01,3.2,2025-04-01,Confirmed
18678,Lisa Smith,Blue Lagoon Hotel,Australia,Executive,432.59,2.5,2024-01-15,Completed
21463,Levi Moody,Blue Lagoon Hotel,Singapore,Suite,99.72,1.5,2024-12-19,Completed
15729,Jeffrey Jefferson,Ocean View Hotel,United Kingdom,Standard,258.85,10,2025-08-25,Pending
12824,Kristin Li,Blue Lagoon Hotel,Canada,Standard,124.69,4.5,2025-07-29,Cancelled
14552,Martha Powell,Blue Lagoon Hotel,Singapore,Suite,390.68,2.1,2024-03-12,Confirmed
15337,Danielle Wood,Mountain View Hotel,Germany,Family,131.78,2.0,2025-05-15,Pending
21438,Mr. John Santiago,Green Valley Resort,Sri Lanka,Family,204.02,3.7,2025-06-02,Confirmed
14454,Louis Estrada,Mountain View Hotel,Australia,Executive,351.91,3.8,2024-06-07,Cancelled
18187,Austin Oneill,City Garden Hotel,Singapore,Family,159.0,1.1,2025-09-21,Confirmed
22094,Darren Ryan,Royal Beach Resort,Sri Lanka,Deluxe,193.01,2.7,2025-04-26,Pending
21354,William Vincent,Sunrise Resort,Australia,Deluxe,475.55,1.1,2024-10-03,Cancelled
13750,Sheila Alexander,Mountain View Hotel,Canada,Standard,457.76,4.7,2025-07-17,Pending
20395,John Khan,Sunrise Resort,Singapore,Executive,468.14,2.6,2025-04-07,Pending
26051,Kimberly Jones,Ocean View Hotel,Singapore,Suite,442.43,4.4,2026-01-17,Confirmed
18002,Gary Contreras,Sunrise Resort,Sri Lanka,Family,369.17,1.2,2026-07-24,Completed
28378,Justin Howard,Sunrise Resort,Canada,Executive,58.31,3.6,2026-05-31,Confirmed
20987,Tiffany Clarke,Blue Lagoon Hotel,Sri Lanka,Standard,90.72,4.5,2026-01-02,Completed
21575,Danielle Rivas,Grand Palace Hotel,Australia,Family,130.82,2.7,2026-07-22,Pending
29916,Angelica Johnson,Green Valley Resort,Germany,Suite,254.59,1.2,2026-06-11,Confirmed
19080,Christopher Peterson,Royal Beach Resort,India,Deluxe,341.76,2.9,2026-07-13,Confirmed
10525,Kristin Gamble,Green Valley Resort,Canada,Family,76.15,2.4,2026-04-05,Pending
27046,Carl Cantrell,Mountain View Hotel,Canada,Standard,464.72,4.1,2024-01-18,Cancelled
19140,Richard Garcia,Sunrise Resort,Australia,Suite,217.93,2.8,2025-10-11,Pending
18451,Joseph Smith,Grand Palace Hotel,Australia,Family,52.71,4.6,2026-03-14,Pending
28140,Katherine Lozano,Mountain View Hotel,Singapore,Executive,77.45,1.5,2024-11-01,Completed
28665,Sean Marsh,Royal Beach Resort,Germany,Deluxe,53.87,1.4,2024-05-14,Pending
27934,Andrew Rice,Blue Lagoon Hotel,Germany,Suite,76.93,2.4,2026-03-30,Cancelled
10123,Derek Hernandez,Ocean View Hotel,Sri Lanka,Deluxe,377.5,1.7,2026-05-10,Completed
14367,Danielle Hahn,Mountain View Hotel,Germany,Family,75.51,4.6,2026-06-03,Pending
22871,Timothy Stone,Green Valley Resort,India,Executive,352.09,3.8,2025-02-17,Completed
23620,Brittany Jennings,Sunrise Resort,Canada,Deluxe,279.5,4.3,2024-08-30,Completed
12303,Christopher Moody,Royal Beach Resort,United Kingdom,Deluxe,319.53,4.7,2026-04-12,Cancelled
17398,Reginald Hall,Blue Lagoon Hotel,Sri Lanka,Suite,312.34,4.5,2025-01-22,Completed
21610,Dylan Webb,Ocean View Hotel,Singapore,Standard,390.54,3.9,2025-09-07,Pending
27643,James Montgomery,Royal Beach Resort,Singapore,Family,104.29,3.8,2026-05-09,Cancelled
15821,Gregory Valenzuela,Sunrise Resort,Sri Lanka,Standard,419.11,4.9,2025-11-14,Pending
19198,Megan Harris,City Garden Hotel,Canada,Suite,210.82,3.2,2026-08-30,Completed
21653,Jesus Rodriguez,Ocean View Hotel,Sri Lanka,Suite,297.08,3.7,2024-11-08,Pending
28901,Carolyn Kane,Royal Beach Resort,Germany,Suite,56.32,1.9,2025-07-24,Completed
27609,Emma Wilson,Sunrise Resort,Singapore,Executive,262.15,2.4,2025-04-06,Completed
18881,Jonathan Kelley,Blue Lagoon Hotel,India,Family,458.1,1.4,2026-06-20,Confirmed
13056,Calvin Garcia,Green Valley Resort,Australia,Deluxe,339.0,1.8,2024-06-03,Completed
13567,Ronald Chambers,Royal Beach Resort,Germany,Family,491.47,4.5,2024-07-03,Cancelled
10049,Jennifer Hernandez,Blue Lagoon Hotel,Germany,Executive,462.04,3.1,2026-04-17,Pending
20325,Molly Walker,Grand Palace Hotel,Singapore,Deluxe,465.97,2.3,2025-12-24,Cancelled
10502,Julie Mullins,Mountain View Hotel,United Kingdom,Suite,94.87,1.5,2024-07-04,Pending
13186,Diane Mason,Mountain View Hotel,Singapore,Suite,459.82,2.7,2024-02-06,Cancelled
24150,Tammy Sherman,City Garden Hotel,United States,Suite,254.64,3.2,2026-04-27,Confirmed
10230,Joseph Perez,Sunrise Resort,United States,Deluxe,439.16,2.6,2025-04-06,Confirmed
24992,Julie Singleton,Ocean View Hotel,Germany,Deluxe,469.29,2.0,2025-06-01,Cancelled
22194,Sean Evans,Sunrise Resort,United Kingdom,Executive,53.35,4.8,2025-06-21,Confirmed
12825,Rachel Harris,Blue Lagoon Hotel,United States,Family,312.03,3.4,2025-10-19,Pending
18773,Richard Herring,Blue Lagoon Hotel,Australia,Executive,291.04,1.4,2026-03-17,Completed
25520,Jonathan Dyer,Sunrise Resort,Australia,Executive,164.42,3.4,2025-10-27,Completed
13008,Katherine Hall,Ocean View Hotel,India,Executive,322.5,1.6,2026-05-05,Completed
24461,Eric Oliver,Green Valley Resort,Singapore,Standard,463.1,4.1,2025-12-23,Confirmed
27426,Dustin Deleon,Mountain View Hotel,United States,Suite,404.61,3.9,2024-03-10,Completed
14306,Victoria Jennings,Blue Lagoon Hotel,United States,Deluxe,215.7,3.1,22-01-2024,Cancelled
29856,Denise Moreno,Royal Beach Resort,Singapore,Standard,392.94,1.2,2026-05-17,Confirmed
11075,Wendy Cooper,Green Valley Resort,India,Suite,113.44,4.2,2025-06-26,Cancelled
20943,Michael Hill,Blue Lagoon Hotel,Singapore,Standard,451.2,1.7,2026-07-11,Completed
25181,Kathryn Boyd,Ocean View Hotel,United States,Standard,64.75,2.8,2025-10-11,Confirmed
23553,Andrew Williams,Sunrise Resort,United States,Family,119.82,3.1,2025-12-13,Cancelled
17654,Michael Gregory,Green Valley Resort,Canada,Executive,441.93,3.0,2024-10-02,Confirmed
17211,Carrie Hill,Royal Beach Resort,Germany,Suite,392.17,2.0,2026-02-27,Confirmed
22569,Sara Terry,Green Valley Resort,Sri Lanka,Family,81.04,4.2,2026-01-26,Cancelled
12945,Richard Mclaughlin,City Garden Hotel,germany,Standard,197.44,1.3,2024-06-18,Cancelled
23055,Nicole Mejia,Mountain View Hotel,Australia,Standard,307.87,3.4,2024-10-18,Pending
20911,Jennifer Reeves,Green Valley Resort,India,Deluxe,79.76,3.5,2026-08-17,Pending
26070,Joel Jones,Ocean View Hotel,United Kingdom,Standard,422.32,4.5,2024-02-29,Confirmed
27588,Alex Stewart,Royal Beach Resort,United States,Family,251.23,3.9,2024-10-08,Completed
18639,Jeffery Chang DDS,Grand Palace Hotel,India,Family,75.81,4.5,2025-10-10,Completed
20363,Michael Miller,Green Valley Resort,Canada,Standard,452.85,4.6,2024-12-05,Completed
14434,Patricia Berry,Ocean View Hotel,Singapore,Deluxe,367.24,2.0,2024-07-13,Completed
25188,Douglas Peck,Ocean View Hotel,Australia,Deluxe,382.74,4.3,2024-10-27,Confirmed
14162,Anthony Jacobson,Ocean View Hotel,Canada,Executive,427.87,4.5,2025-03-22,Pending
13118,Aaron Coleman,City Garden Hotel,Singapore,Standard,353.92,1.4,2026-05-17,Cancelled
27866,Paula Anderson,Royal Beach Resort,Canada,Executive,282.55,4.3,2026-04-22,Completed
16879,Jennifer Stuart,Ocean View Hotel,United Kingdom,Suite,51.63,4.1,2025-01-24,Pending
27614,Laura Weber,Royal Beach Resort,Canada,Executive,214.88,4.2,2025-09-14,Confirmed
20261,Tara Ramos,Mountain View Hotel,Australia,Standard,447.16,4.4,2024-11-29,Cancelled
21233,Dustin Gilbert,Grand Palace Hotel,Australia,Deluxe,56.64,3.3,2026-02-08,Confirmed
15323,Lucas Martin,Blue Lagoon Hotel,Sri Lanka,Family,,4.4,2025-02-10,Cancelled
25078,Amy Miller,Mountain View Hotel,Germany,Suite,366.89,1.2,2024-11-29,Completed
24185,Carrie Valdez,Mountain View Hotel,United States,Family,451.98,4.6,2024-04-13,Completed
12420,Morgan Smith,Blue Lagoon Hotel,Sri Lanka,Deluxe,220.1,2.0,01-05-2024,Confirmed
29052,Crystal Hammond,Grand Palace Hotel,Sri Lanka,Standard,338.33,2.3,2025-03-14,Confirmed
27479,Carly Williams,Ocean View Hotel,United States,Standard,232.19,1.7,2025-03-25,Completed
17171,Jennifer Watkins,Sunrise Resort,Sri Lanka,Executive,176.3,5.0,2024-03-21,Pending
25319,Daniel Harmon,Grand Palace Hotel,India,Suite,344.61,4.0,2026-01-18,Pending
24746,Anne Austin,Grand Palace Hotel,Australia,Suite,468.06,4.5,2025-08-06,Cancelled
11018,Amanda Blair,Sunrise Resort,United States,Family,297.37,4.4,2026-06-13,Confirmed
23794,Rebecca Herring,Green Valley Resort,United States,Standard,51.62,2.6,2024-05-06,Completed
22470,James Harrell,Ocean View Hotel,India,Deluxe,405.32,2.3,2024-03-27,Confirmed
18541,Gabriela Lopez,Ocean View Hotel,Sri Lanka,Deluxe,268.17,1.1,2025-07-27,Confirmed
17744,Elijah Bell,Sunrise Resort,United Kingdom,Deluxe,227.09,2.0,2026-07-20,Cancelled
11929,Michelle Newton,Blue Lagoon Hotel,Singapore,Suite,184.97,3.5,2024-02-23,Pending
28949,Gary Smith,Grand Palace Hotel,India,Standard,399.94,1.5,2024-08-08,Confirmed
10351,Maria Bell,Royal Beach Resort,United Kingdom,Family,194.55,3.1,2025-10-12,Completed
24494,Pamela Ray,Ocean View Hotel,United States,Standard,129.91,3.7,2024-02-11,Completed
10224,Stephanie Ochoa,Mountain View Hotel,United States,Deluxe,83.66,2.7,2024-09-24,Completed
16031,Kelli Osborne DDS,Blue Lagoon Hotel,Canada,Family,442.6,1.2,2024-05-01,Completed
29670,Mary Sullivan,Sunrise Resort,Sri Lanka,Standard,287.91,1.9,2025-02-08,Pending
29634,Amanda Richards,Royal Beach Resort,Australia,Family,354.16,3.0,2026-04-05,Pending
19180,Tammy Berger,City Garden Hotel,United Kingdom,Executive,430.07,1.2,2024-03-21,Completed
25482,David Lewis,Mountain View Hotel,Canada,Deluxe,215.96,3.8,2024-03-01,Completed
12501,Oscar Byrd,Ocean View Hotel,United Kingdom,Family,150.65,4.0,2024-10-25,Cancelled
29354,Larry Bailey,Grand Palace Hotel,Australia,Standard,405.52,3.9,2024-11-17,Cancelled
26513,Harry Prince,Royal Beach Resort,Sri Lanka,Deluxe,N/A,1.3,2026-03-04,Confirmed
10565,Michelle Rush,Green Valley Resort,Canada,Executive,185.68,4.2,2024-07-14,Cancelled
19775,Jaime Hayes,Blue Lagoon Hotel,United States,Suite,129.34,1.0,2024-05-15,Confirmed
20368,Elizabeth Terry,Sunrise Resort,Sri Lanka,Suite,242.53,1.2,2025-06-24,Confirmed
18090,Ann Singh,Blue Lagoon Hotel,United Kingdom,Standard,454.18,4.3,2025-09-14,Pending
26561,Michelle Miller,Blue Lagoon Hotel,Canada,Executive,77.94,2.0,2024-03-12,Pending
27356,Tyler Meadows,Mountain View Hotel,Canada,Standard,249.74,3.5,2025-09-23,Pending
13386,Melissa Rogers,Mountain View Hotel,United States,Executive,387.09,3.2,2025-10-25,Completed
13934,Timothy Blackburn,Green Valley Resort,Australia,Standard,241.92,4.3,2024-09-11,Cancelled
17960,Angela Thornton,Grand Palace Hotel,United Kingdom,Suite,423.0,4.4,2026-06-19,Completed
12708,Kyle Wood,City Garden Hotel,Canada,Deluxe,305.76,2.2,2025-05-13,Pending
12791,Jason Bond,City Garden Hotel,Canada,Suite,162.33,2.9,2024-08-31,Pending
13447,Angela Robinson,Royal Beach Resort,United Kingdom,Family,89.11,2.2,2024-12-21,Cancelled
25532,Christopher Bowers,Royal Beach Resort,United States,Family,393.18,6,2026-06-18,Completed
13536,Brandy Morris,Sunrise Resort,Germany,Suite,274.59,4.9,2024-07-07,Completed
20921,David Turner,Grand Palace Hotel,Singapore,Standard,380.21,2.5,2025-10-20,Confirmed
26307,Sharon Ellis,Sunrise Resort,Australia,Executive,427.99,3.3,2024-08-25,Completed
25700,Rebecca Edwards,Ocean View Hotel,United States,Executive,337.88,2.7,2026-02-15,Pending
21932,Lori Williams,Grand Palace Hotel,Canada,Standard,447.12,2.2,2024-04-23,Cancelled
20719,Beth Mills MD,Royal Beach Resort,India,Executive,376.6,2.1,2024-05-24,Completed
28002,Dr. Robert Christensen,Royal Beach Resort,Sri Lanka,Executive,243.66,1.5,2026-07-24,Completed
17526,Olivia Matthews,City Garden Hotel,Australia,Standard,221.91,3.2,2024-11-18,Completed
10822,Christopher Aguilar,Royal Beach Resort,Canada,Suite,317.1,4.8,2024-02-21,Completed
20256,Jill Marshall,Royal Beach Resort,United Kingdom,Standard,292.4,2.7,2026-03-19,Confirmed
28793,James Gutierrez,Mountain View Hotel,Germany,Deluxe,440.48,3.5,2025-12-11,Cancelled
18279,Emily Burns,Mountain View Hotel,United Kingdom,Suite,489.16,2.5,2026-02-10,Cancelled
18274,Steven Johnson,City Garden Hotel,India,Deluxe,186.33,2.4,2024-05-05,Pending
26528,Luis Sweeney,Sunrise Resort,Singapore,Executive,270.27,4.6,2025-08-02,Pending
29589,Justin Thomas,Grand Palace Hotel,United States,Suite,495.67,1.4,2024-06-25,Confirmed
20890,Martin Dean DDS,Mountain View Hotel,Australia,Executive,347.06,5.0,2024-11-20,Completed
19024,John Cortez,Royal Beach Resort,Sri Lanka,Suite,256.16,1.5,2025-09-12,Confirmed
22767,Jeffrey Combs,City Garden Hotel,Canada,Deluxe,421.95,2.9,2025-01-30,Cancelled
22019,Colin Harper,Ocean View Hotel,Australia,Family,348.05,2.3,2024-02-01,Completed
17646,Robert Gutierrez,Green Valley Resort,Sri Lanka,Executive,452.98,4.4,2024-07-16,Completed
25499,James Elliott,Royal Beach Resort,United States,Suite,168.58,1.1,2026-04-12,Cancelled
26852,Thomas Woodward,Green Valley Resort,Singapore,Standard,69.7,2.8,2026-01-10,Cancelled
12834,Mary Mora,Ocean View Hotel,Australia,Executive,288.36,3.7,2026-06-24,Completed
21239,Daniel Huang,Blue Lagoon Hotel,India,Standard,332.17,4.9,2024-09-21,Pending
20373,Jeffery Evans,City Garden Hotel,Singapore,Standard,495.46,2.9,2025-08-10,Cancelled
17407,Lauren Copeland,Mountain View Hotel,United States,Family,392.34,1.8,2024-09-15,Confirmed
25204,Leslie Romero,Ocean View Hotel,Australia,Executive,238.78,1.9,2026-03-25,Pending
29391,Calvin Campbell,City Garden Hotel,Australia,Standard,251.1,2.5,2025-12-20,Completed
18241,Dr. Austin Cook,Blue Lagoon Hotel,Singapore,Standard,129.81,1.7,2025-11-01,Cancelled
21941,Marcus Johnson,Grand Palace Hotel,Canada,Suite,255.12,1.9,2026-06-06,Pending
28513,Kaitlyn Wilson,Blue Lagoon Hotel,Germany,Family,151.78,3.2,2024-07-17,Completed
25911,Jacqueline Ramos,Royal Beach Resort,Germany,Standard,467.11,1.2,2024-05-07,Completed
19980,Audrey Nelson,Mountain View Hotel,Canada,Standard,437.09,1.3,2024-08-06,Cancelled
24056,Daniel Mccoy,Royal Beach Resort,Canada,Executive,408.32,2.4,2026-07-04,Cancelled
17769,Joel Mcdonald,City Garden Hotel,United Kingdom,Executive,399.74,2.8,2024-08-22,Completed
27640,Megan Butler,Blue Lagoon Hotel,Canada,Suite,447.8,1.9,2025-12-02,Completed
14096,Adriana Mcclure,Mountain View Hotel,United Kingdom,Deluxe,337.67,4.5,2024-04-23,Completed
12690,Kelly Mitchell,Green Valley Resort,United Kingdom,Suite,378.4,4.0,2025-12-17,Completed
11190,Diana Foster,Sunrise Resort,United States,Family,124.14,3.0,2026-01-03,Pending
19286,Mary Anderson,Grand Palace Hotel,Sri Lanka,Family,259.72,1.5,2026-01-04,Pending
14846,Stephen Perry,Royal Beach Resort,Australia,Family,172.17,1.6,2026-03-22,Completed
15211,Carlos Singh,Ocean View Hotel,Singapore,Deluxe,457.62,3.9,2024-11-23,Pending
13991,Andrew Anderson,Blue Lagoon Hotel,Germany,Executive,239.26,3.3,2024-06-19,Confirmed
18061,Victoria Lozano,Grand Palace Hotel,Singapore,Suite,57.34,1.8,2024-08-23,Confirmed
20566,Jonathan Rice,Green Valley Resort,Germany,Family,226.31,3.2,2026-03-01,Pending
15677,Daniel Dorsey,Royal Beach Resort,United Kingdom,Suite,94.86,4.1,2024-01-09,Confirmed
26291,Troy Jones,Sunrise Resort,Singapore,Suite,231.83,4.9,2026-05-15,Completed
20951,David Butler,Ocean View Hotel,Canada,Deluxe,433.15,2.6,2026-06-02,Confirmed
26576,Lori King,City Garden Hotel,India,Executive,447.57,3.6,2024-11-16,Completed
16066,Sandra Price,Ocean View Hotel,United States,Executive,443.92,4.4,2026-06-03,Pending
26273,Alejandro Steele,Royal Beach Resort,Sri Lanka,Standard,75.11,3.5,2024-02-04,Cancelled
25430,Ruth Cox,Blue Lagoon Hotel,United Kingdom,Suite,186.02,4.3,2026-04-23,Pending
24109,Kyle Johnson,City Garden Hotel,Australia,Standard,354.77,3.3,2025-04-25,Confirmed
24844,Andrea Morgan,Ocean View Hotel,Singapore,Family,187.88,4.0,2025-01-11,Pending
23913,Brenda Mccarthy,Blue Lagoon Hotel, United Kingdom,Executive,169.7,1.6,2026-08-22,Cancelled
13881,Joseph Velazquez,Sunrise Resort,United Kingdom,Suite,128.0,2.8,2024-04-17,Completed
26547,Catherine Gregory,Green Valley Resort,Singapore,Suite,224.6,1.9,2025-02-27,Pending
24943,Elaine Buckley,Blue Lagoon Hotel,Sri Lanka,Executive,404.57,1.8,2025-10-25,Completed
23175,Curtis Hicks,Royal Beach Resort,Singapore,Deluxe,289.54,2.6,2024-08-20,Pending
14935,Christopher Hancock,Ocean View Hotel,United Kingdom,Suite,154.97,2.3,2026-08-26,Pending
25193,Rachel Andrews,Royal Beach Resort,Australia,Standard,347.87,2.8,2025-01-12,Cancelled
29496,James Tran,Royal Beach Resort,Germany,Executive,309.09,4.4,2024-12-31,Cancelled
21976,Lucas Brandt Jr.,Green Valley Resort,Singapore,Suite,104.09,1.2,2026-05-11,Pending
17747,Julie Benton,Royal Beach Resort,Canada,Deluxe,355.91,1.5,2024-08-16,Completed
25334,Amy Harper,Ocean View Hotel,India,Deluxe,242.42,4.9,2025-05-03,Completed
15236,Samuel Frost,Grand Palace Hotel,United Kingdom,Suite,125.86,2.4,2025-03-20,Confirmed
13946,Carlos Mathis,Royal Beach Resort,United States,Family,260.25,4.1,2024-10-24,Pending
20122,Sarah Williams,Green Valley Resort,Singapore,Executive,264.73,4.1,2025-03-01,Pending
12165,Amy Carlson,Green Valley Resort,United Kingdom,Family,244.08,2.5,2024-02-07,Cancelled
12887,Andrea Santiago,Ocean View Hotel,Singapore,Suite,405.1,1.7,2024-10-24,Confirmed
20110,Dr. Daniel Hill,Grand Palace Hotel,Singapore,Executive,353.33,1.1,2024-06-29,Pending
18715,William Morrison,Blue Lagoon Hotel,Singapore,Deluxe,320.32,2.5,2024-02-14,Confirmed
18709,Ryan Padilla,Ocean View Hotel,Singapore,Suite,127.3,4.5,2025-07-01,Cancelled
27971,Mark Henderson,Blue Lagoon Hotel,Sri Lanka,Executive,334.88,3.4,2026-07-02,Cancelled
22971,William Mccall,Blue Lagoon Hotel,India,Deluxe,315.47,4.2,2024-11-26,Cancelled
15667,Monique Daniels,Blue Lagoon Hotel,United Kingdom,Suite,180.04,3.1,2025-10-10,Pending
10173,Jessica Chavez,Ocean View Hotel,United Kingdom,Suite,341.54,1.4,2025-10-21,Completed
10640,Brandon Jones MD,City Garden Hotel,United States,Family,408.28,2.6,2024-08-29,Pending
29126,Timothy Jordan,Grand Palace Hotel,Australia,Executive,389.87,3.0,2025-01-31,Pending
29648,Jason Buck,Mountain View Hotel,Australia,Deluxe,402.57,4.0,2025-03-05,Cancelled
28951,Kristin Chen,Grand Palace Hotel,Singapore,Executive,216.61,2.4,2025-07-22,Confirmed
23425,Ashley Burgess,Sunrise Resort,Singapore,Suite,486.13,2.4,2026-07-26,Confirmed
15066,Dr. Steven Castillo,Grand Palace Hotel,Singapore,Standard,54.55,4.3,2024-10-18,Confirmed
19336,Mathew Sherman,Ocean View Hotel,India,Suite,390.29,3.1,2024-10-20,Completed
11549,Joel Mendoza,Grand Palace Hotel,Germany,Standard,392.72,2.9,2026-02-05,Cancelled
